intracutaneous	body covering
intradepartmental	division
intradermal	body covering
intradermic	body covering
intralinguistic	communication
intramolecular	building block
intramuscular	contractor
intrapulmonary	respiratory organ
intravenous	blood vessel
intraventricular	cavum
intrinsic	unalienable
intrinsic	inalienable
intrinsic	essential
intrinsical	unalienable
intrinsical	inalienable
intrinsical	essential
introversive	unsociable
introvertive	unsociable
intrude	intrude on
intrude	trespass
intrude	nose out
intrusive	concave
intuitionist	philosophical theory
inundate	flood in
invalid	illegitimate
invariable	constant
invariable	consistent
invigorating	stimulating
invisible	covert
invisible	unperceivable
invisible	imperceptible
invitational	missive
invite	invite out
inviting	attractive
involucrate	bract
involuntary	unwilling
involuntary	unconscious
invulnerable	unconquerable
invulnerable	secure
invulnerable	safe
invulnerable	protected
iodinated	halogen
iodised	halogen
iodized	halogen
ionic	subatomic particle
ionic	order
ionic	geographic region
iraki	Asian nation
iranian	Asian nation
iraqi	Asian nation
iridaceous	liliid monocot family
iridic	metal
iridic	tissue layer
irish	island
iritic	tissue layer
ironed	smooth
irrational	unreasonable
irrational	incoherent
irrational	unlogical
irrational	illogical
irrational	quantitative relation
irregular	unsystematic
irregular	unsteady
irregular	unrhythmic
irregular	unrhythmical
irregular	unsmooth
irregular	rough
irregular	illegal
irregular	asymmetric
irregular	asymmetrical
irregular	partizan
irregular	partisan
irreligious	impious
irreplaceable	unexpendable
irresolute	indecisive
irreverent	disrespectful
irrupt	intrude on
ischaemic	anaemia
ischemic	anaemia
isentropic	physical property
islamic	monotheism
ismaili	Shiism
isolationist	foreign policy
isolationistic	foreign policy
isomeric	state
isometric	correspondence
isomorphic	similarity
isomorphous	similarity
isopteran	animal order
isothermic	isarithm
isotonic	musical interval
isotopic	atom
israeli	land
isthmian	terra firma
italian	European nation
italic	face
italic	Indo-Hittite
jacksonian	Chief Executive
jacobean	King of Great Britain
jacobinic	terrorist
jacobinical	terrorist
jain	religious belief
jainist	religious belief
jamaican	land
jamesian	philosopher
jamesian	author
japanese	Asian nation
javan	island
javanese	island
jeffersonian	Chief Executive
jest	jest at
jesuit	Christian theology
jesuit	religious
jesuitic	Christian theology
jesuitic	religious
jesuitical	Christian theology
jesuitical	religious
jet-propelled	reaction propulsion
jewish	soul
jewish-orthodox	monotheism
jihadi	strain
jittery	motion
joint	united
joint	shared
joint	integrated
joint	common
joint	collective
joke	jest at
jordanian	Asian nation
journalistic	print media
jovian	outer planet
jovian	Roman deity
joyful	joyous
joyful	happy
joyless	unhappy
joyless	sorrowful
joyless	uncheerful
joyless	cheerless
joyous	joyful
joyous	happy
joyous	elated
judaic	monotheism
judaic	soul
judaical	monotheism
judeo-christian	religious belief
judeo-christian	monotheism
judge	underestimate
judge	overestimate
judicial	adjudicator
judicial	natural virtue
jugular	external body part
julian	national leader
jumentous	work animal
jump	jump on
jump	leap out
jungian	psychologist
junior	immature
junior	young
jurassic	geological period
juridic	philosophy
juridic	natural virtue
juridical	philosophy
juridical	natural virtue
jurisprudential	philosophy
just	righteous
just	right
just	honourable
just	honorable
just	just
just	fair
just	sensible
just	reasonable
just	impartial
juvenile	time of life
kafkaesque	author
kampuchean	Asian nation
kantian	philosopher
karyokinetic	biological process
kashmiri	geographic region
katabolic	biological process
katari	Asian nation
katharobic	being
kazakhstani	Asian nation
kechuan	Indian
kechuan	South American Indian
keep	keep up
keep	keep apart
keep	keep down
keep	keep off
keep	keep out
keep	keep in
keep	hold up
keep	hold out
keep	hold over
keep	hold back
keep	keep back
kenyan	African nation
keynesian	economic theory
keynesian	economic expert
kick	kick down
kick	kick in
kick	kick up
kick	kick out
kick downstairs	bump off
kick the bucket	die down
kick the bucket	die off
kick the bucket	die out
kill	kill off
kinaesthetic	proprioception
kind	soft
kind	merciful
kind	good-natured
kind	benignant
kind	benign
kind	considerate
kinesthetic	proprioception
kinetic	mechanics
kip	sleep out
kip	sleep in
kip	sleep late
kiplingesque	author
knap	chip at
knee-length	ginglymoid joint
knock	knock cold
knock	knock out
knock	knock down
knock	knock over
knock	bump into
knock	knock about
knock	knock against
known	glorious
known	familiar
known	acknowledged
kokka	religious order
koranic	religious text
korean	peninsula
kurdish	geographic region
kuwaiti	Asian nation
kuwaiti	national capital
kyrgyzstani	Asian nation
label	mark up
label	mark down
labial	articulator
labial	lip
labor	push on
labour	push on
labyrinthine	receptor
lacertilian	saurian
lachrymal	driblet
lachrymal	duct gland
lachrymatory	driblet
lacrimal	driblet
lacrimal	duct gland
lacrimatory	driblet
lacteal	victuals
lactic	potable
lactogenic	agent
lacustrine	water
lamarckian	evolutionism
lamaze	natural childbirth
lancastrian	royal house
lancastrian	urban center
land	bring up
land	bring down
laniary	tooth
lao	Asiatic
laotian	Asian nation
lapidary	crystal
laputan	fictitious place
large-cap	capitalisation
large-capitalisation	capitalisation
large-capitalization	capitalisation
larval	fauna
laryngeal	organ of speech
laryngopharyngeal	tubular cavity
laryngopharyngeal	organ of speech
lash-like	appendage
lash-like	instrument
lash-like	leather strip
lasting	unchangeable
lasting	stable
lasting	ineradicable
lathery	froth
latin	Italic language
latin	Latin
latin	Italian region
latin-american	geographic region
latinate	Italic language
latino	American
latitudinal	angular distance
latvian	Baltic Republic
laugh	laugh at
laugh	laugh away
laugh	laugh off
lave	wash up
lawful	square
lawful	straight
lawful	legal
lax	loose
lay	put across
lay	put down
lay	put up
lay	put on
lay	put together
lay	put away
lay	put off
lay	put back
lay	put over
lay	set out
lay	set up
lay	set down
lay	set back
lay	lay out
lay	lay aside
lay	lay away
lay	lay over
lay	put
lay	repose on
lead	run along
lead	extend to
leaden	metal
leaky	unseaworthy
leaky	permeable
lean	thin
lean	ectomorphic
lean	lean on
lean	lean against
lean	tip over
leap	jump on
leap	leap out
lease	rent out
leash	rope in
lebanese	Asian nation
left	left-handed
left	socialist
left	socialistic
left	liberal
left-handed	left
left-handed	sinistral
legal	legitimate
legal	lawful
legal	assemblage
legal	learned profession
legislative	assembly
legislative	civil law
legitimate	valid
legitimate	legal
legitimate	authorised
legitimate	authorized
leguminious	veggie
leguminous	herbaceous plant
leibnitzian	philosopher
leibnizian	philosopher
lenten	season
leonardesque	designer
leonine	cat
leprous	infectious disease
less	little
let	rent out
lethargic	inactive
levantine	geographic region
levitical	book
lexical	linguistic unit
lexical	wordbook
lexicalised	linguistic process
lexicalized	linguistic process
lexicographic	penning
lexicographical	penning
lexicostatistic	etymology
liberal	left
liberian	African nation
libidinal	physical attraction
libyan	African nation
liechtensteiner	European nation
lienal	lymphoid tissue
life-support	equipment
lift	lift up
lift	rise up
light	white
light-colored	white
like	same
likely	possible
liliaceous	liliid monocot family
lilliputian	fictitious place
limacine	univalve
limacoid	univalve
limbic	body structure
limited	narrow
limnological	earth science
lincolnesque	Chief Executive
lincolnian	Chief Executive
lineal	related
linger	linger over
lingual	communication
lingual	articulator
linguistic	communication
linguistic	scientific discipline
linnaean	plant scientist
linnean	plant scientist
liquid	unfrozen
liquified	unfrozen
listen	listen in
literal	unrhetorical
literal	exact
literary	piece of writing
literate	sophisticated
literate	educated
lithic	metal
lithic	stuff
lithographic	planography
lithomantic	fortune telling
lithophytic	rock plant
lithuanian	Baltic Republic
litigious	proceedings
little	less
littoral	sea-coast
liturgical	religious rite
live	active
live	animate
live	live out
live	live in
lively	spirited
lively	rested
lively	energetic
lively	alive
lively	animated
lively	alert
liverpudlian	port
living	people
lobar	body part
lobate	body part
lobated	body part
lobeliaceous	magnoliopsid family
lobular	lobe
local	section
lock	lock up
locker-room	room
locomote	go around
locomote	go on
locomote	go under
locomote	go down
locomote	go up
locomote	go by
locomote	go out
locomote	go off
locomote	move back
locomote	move out
locomote	move on
locomotive	move
locomotor	move
lodge	stick out
lodge	lodge in
log	log up
log z's	sleep out
log z's	sleep in
log z's	sleep late
logarithmic	index
logical	sensible
logical	reasonable
logical	rational
logical	synthetical
logical	synthetic
logical	orderly
logical	ordered
logical	logical
logical	consistent
logical	coherent
logical	analytical
logical	analytic
logistic	supplying
logistical	supplying
logogrammatic	ideograph
logographic	ideograph
long	aware
long	mindful
long-chain	chemical chain
long-distance	telephone call
longitudinal	angular distance
look	look up
look	look back
look	look into
look	look for
look	look up to
look	look on
look	look after
look	look away
loopy	Jordan curve
loose	lax
lost	lost
lost	unregenerated
lost	unregenerate
lost	curst
lost	cursed
loud	noisy
loud	hearable
loud	audible
lovable	loving
lovable	desirable
lovable	amicable
loveable	loving
loveable	desirable
loveable	amicable
loved	wanted
loving	warmhearted
loving	passionate
loving	loveable
loving	lovable
loving	committed
loving	attached
low	inferior
low	short
low	down
low-class	propertyless
low-class	proletarian
low-class	lowborn
low-level	subordinate
low-level	inferior
lowborn	plebeian
lowborn	low-class
lowborn	lower-class
lower-class	propertyless
lower-class	proletarian
lower-class	lowborn
lowercase	minuscular
lowercase	minuscule
loyal	loyal
loyal	patriotic
lucifugal	tropism
lucifugous	tropism
luckless	unfortunate
lucky	fortunate
lumbar	body part
lunar	satellite
lung-like	respiratory organ
lunisolar	star
lunisolar	satellite
lupine	canid
lusitanian	European nation
lusitanian	geographic region
luteal	ductless gland
lutheran	theologiser
lutheran	Protestant denomination
luxembourgian	European nation
luxemburger	national capital
luxemburger	European nation
lymphatic	humour
lymphocytic	WBC
lymphoid	humour
lyric	serious music
lyric	verse form
lysogenic	condition
lysogenic	disintegration
macaronic	non-standard speech
macaronic	Italic language
macedonian	Balkan state
macerative	softening
machiavellian	autocracy
machiavellian	philosopher
machine readable	computer code
macrencephalic	abnormal condition
macrencephalous	abnormal condition
macrobiotic	dietetics
macrocephalic	abnormal condition
macrocephalous	abnormal condition
macrocosmic	natural object
macroeconomic	political economy
macromolecular	organic compound
macroscopic	little
macroscopic	small
macroscopical	little
macroscopical	small
madagascan	African nation
magisterial	adjudicator
magnetic	attractive force
magyar	European nation
maintain	keep up
maintain	keep apart
maintain	keep down
maintain	keep off
maintain	keep out
maintain	keep in
maintain	hold up
maintain	hold out
maintain	hold over
maintain	hold back
majuscule	uppercase
make	make up
make	make over
make for	bring up
make for	bring off
make for	bring on
make full	fill out
make full	fill in
make up	pay off
make up	pay back
maladroit	awkward
malapropos	inappropriate
malarial	protozoal infection
malawian	African nation
malay	Asiatic
malayan	Asian nation
malayan	Asiatic
malayo-polynesian	Austronesian language
malaysian	Asian nation
male	masculine
maleficent	malign
malian	African nation
malign	unkind
malign	maleficent
malign	harmful
maltese	island
maltese	land
malthusian	economic theory
malthusian	economic expert
mammalian	class
mammary	duct gland
manageable	manipulable
manageable	tractable
manageable	obedient
manageable	compliant
managerial	social control
manchurian	geographic region
mancunian	urban center
mandaean	Aramaic
mandaean	religious person
mandean	Aramaic
mandean	religious person
mandibular	articulator
mandibulate	articulator
mandibulofacial	external body part
manful	masculine
manichaean	ism
manichaean	religious belief
manichean	religious belief
manichee	religious belief
manipulable	tamed
manipulable	tame
manipulable	obedient
manipulable	manageable
manipulable	docile
manipulable	compliant
manipulate	cook up
manlike	masculine
manly	masculine
manorial	residence
manual	extremity
manx	island
many	some
many	more
maoist	communism
march	march on
marian	female parent
marine	water
marine	transport
marine	naval unit
marital	marital status
maritime	transport
mark	mark up
mark	mark down
mark	mark out
mark	mark off
markovian	stochastic process
marly	dirt
marmoreal	stone
marmorean	stone
maroc	African nation
married	mated
married	marital status
marsupial	pocket
martian	superior planet
marxist	communism
marxist-leninist	communism
masculine	masculine
masculine	manlike
masculine	manful
masculine	manly
masculine	male
masonic	craft
masonic	artificer
masonic	secret society
masonic	brother
masoretic	textual criticism
mass-spectrometric	prism spectroscope
mass spectroscopic	spectrographic analysis
masted	spar
mastoid	appendage
mastoid	sex organ
mastoidal	sex organ
matched	mated
matched	compatible
mated	matched
mated	married
material	material
material	real
material	substantial
material	bodied
maternal	matriarchal
maternal	parent
mathematical	scientific discipline
matriarchal	maternal
matrimonial	marital status
matter	matter to
maturational	biological process
mature	old
matutinal	period
mauritanian	land
mauritanian	island
mauritian	land
mauritian	island
maxillary	jaw
maxillodental	jaw
maxillofacial	external body part
maxillomandibular	os
mayoral	politician
meager	scarce
meager	deficient
meager	insufficient
meagerly	scarce
meagerly	deficient
meagerly	insufficient
meagre	scarce
meagre	deficient
meagre	insufficient
mealy	food product
meaningful	important
meaningful	significant
meaningful	purposeful
meaningless	unimportant
meaningless	purposeless
meaningless	insignificant
meanspirited	ungenerous
meanspirited	stingy
measure	measure up
mechanical	machine
mechanical	natural philosophy
mechanically skillful	machine
mechanistic	philosophical theory
mecopterous	insect
mediaeval	age
mediatorial	treater
mediatory	intercession
mediatory	talks
medical	learned profession
medical	Graeco-Roman deity
medicolegal	assemblage
medicolegal	learned profession
medieval	age
mediterranean	sea
medullary	connective tissue
medullary	neural structure
medullary	plant tissue
medullated	fat
medusoid	cnidarian
megakaryocytic	bone cell
megalithic	monument
megaloblastic	erythrocyte
meiotic	cellular division
melanesian	archipelago
meld	mix up
melodic	music
melted	unfrozen
membranous	animal tissue
mendelian	plant scientist
meningeal	tissue layer
menopausal	biological time
mensal	table
menstrual	expelling
mensural	abstraction
mensural	musical notation
mental	noesis
mental	body part
mental	lineament
mentholated	chemical compound
mercantile	managed economy
merciful	soft
merciful	kind
merciful	humane
merciful	compassionate
merciful	clement
merciless	unkind
merciless	uncompassionate
merciless	implacable
merciless	inclement
merciless	hard
merciless	bloody
mercurial	inferior planet
mercurial	Roman deity
mercurial	metal
mercuric	metal
mercurous	metal
meretricious	adult female
merge	mix up
meridian	time of day
meridional	great circle
meritocratic	structure
merovingian	dynasty
mesenteric	peritoneum
mesic	boson
mesoamerican	American
mesoblastic	germ layer
mesodermal	germ layer
mesolithic	period
mesonic	boson
mesozoic	geological era
messianic	deliverer
metabolic	biological process
metacarpal	skeletal structure
metacentric	point of intersection
metacentric	body structure
metallurgic	scientific discipline
metallurgical	scientific discipline
metamorphic	biological process
metamorphous	biological process
metaphysical	philosophy
metastable	stability
metastatic	pathological process
metatarsal	skeletal structure
meteoric	earth science
meteoric	estraterrestrial body
meteoritic	meteor
meteoritical	meteor
meteorologic	earth science
meteorological	earth science
methodist	Protestant denomination
methodological	method
methylated	alkyl radical
metric	metric linear unit
metrical	metric linear unit
metrological	scientific discipline
metropolitan	municipality
mexican	North American nation
micaceous	translucent substance
michelangelesque	designer
microbial	micro-organism
microbic	micro-organism
microcephalic	abnormal condition
microcephalous	abnormal condition
microcosmic	example
microeconomic	political economy
microelectronic	electronics
micrometeoric	meteorite
micrometeoritic	meteorite
micropylar	aperture
microscopic	research
microscopic	little
microscopic	small
microscopical	research
microscopical	little
microscopical	small
microsomal	granule
middle eastern	geographic region
midweek	period
midweekly	period
migrational	event
migrational	recurrent event
migrational	move
milanese	urban center
milch	victuals
mild	temperate
mild	moderate
military	branch of knowledge
millenarian	period
millenary	ism
millenary	large integer
millennial	period
millennian	period
mineral	stuff
minimalist	art movement
ministerial	man of the cloth
ministerial	diplomatist
minoan	civilisation
minuscular	lowercase
minuscule	lowercase
miotic	drug
mishnaic	religious text
mismatched	incompatible
misrepresent	cook up
missional	NGO
missionary	NGO
mistake	slip up
mithraic	religious belief
mithraistic	religious belief
mitotic	cellular division
mitral	atrioventricular valve
mitral	headgear
mix	mix up
mnemonic	method
mnemotechnic	method
mnemotechnical	method
mobile	moving
modal	diatonic scale
modal	grammatical relation
moderate	temperate
moderate	mild
modern	new
modern	late
modern	current
modest	humble
modest	decent
modified	varied
modified	qualified
mohammedan	prophet
molal	weight unit
molar	weight unit
molar	tooth
moldovan	European nation
molecular	building block
monacan	European nation
monatomic	matter
monegasque	European nation
moneran	kingdom
monetary	monetary system
mongol	geographic region
mongolian	Asian nation
mongolian	geographic region
mongoloid	oriental person
mongoloid	geographic region
mongoloid	congenital abnormality
monistic	ism
monoatomic	matter
monocarboxylic	chemical group
monocarpic	plant life
monochromatic	colour vision deficiency
monoclonal	being
monometallic	element
monophysite	unorthodoxy
monophysitic	unorthodoxy
monotypic	taxon
montane	elevation
monthly	unit of time
montserratian	West Indian
monumental	construction
moorish	Moslem
moraceous	magnoliopsid family
moral	need
moral	virtuous
moral	righteous
moral	honourable
moral	honorable
moral	good
moral	chaste
moravian	geographic region
morbilliform	contagion
more	much
more	more than
more	more
more	many
more than	much
moresque	Moslem
mormon	Protestant denomination
moroccan	African nation
morphemic	linguistic unit
morphologic	biological science
morphologic	grammar
morphologic	geophysical science
morphological	grammar
morphological	geophysical science
morphological	biological science
morphophonemic	descriptive linguistics
mortal	finite
mortal	earthly
mortuary	organic phenomenon
mortuary	observance
mosaic	prophet
moslem	monotheism
most-favored-nation	accord
motional	natural event
motivated	intended
motivational	psychological feature
mount	climb down
mount	climb on
mouse	sneak out
mouse	sneak away
mousey	gnawing animal
mousy	gnawing animal
mouth	speak up
mouth	mouth off
move	go around
move	go on
move	go under
move	go down
move	go up
move	go by
move	go out
move	go off
move	move back
move	move out
move	move on
move	move over
move	act upon
move	act up
move	act on
move into	enter upon
move into	move in
move up	rise up
moved	emotional
moved	affected
moving	mobile
moving	stimulating
moving	impressive
moving	emotional
mozambican	African nation
mozambican	African
mozartean	composer
mozartian	composer
much	more than
much	more
muciferous	secretion
mucinoid	glycoprotein
mucinous	glycoprotein
mucocutaneous	body covering
mucocutaneous	tissue layer
mucoid	secretion
mucoidal	secretion
mucopurulent	humour
mucopurulent	secretion
mucosal	tissue layer
mucose	secretion
mucous	secretion
mud-brick	brick
muhammadan	prophet
multicultural	ism
multilevel	construction
multinomial	mathematical function
multinucleate	cell organ
multiphase	point in time
municipal	assemblage
mural	divider
murine	mammal family
muscovite	Russian
muscular	contractor
musculoskeletal	system
musculoskeletal	contractor
musical	auditory communication
musicological	arts
muslim	monotheism
mutafacient	agent
mutagenic	agent
mutant	modification
mutational	modification
mutative	modification
muzzle-loading	opening
myalgic	hurting
mycenaean	urban center
myelic	funiculus
myelinated	fat
myelinic	fat
myeloid	connective tissue
myeloid	funiculus
myocardial	heart muscle
myoid	animal tissue
myopathic	pathology
myotic	drug
myotonic	tone
myrmecophytic	plant life
mystic	mentation
mystic	religious belief
mystical	religious belief
mystical	mentation
mystify	puzzle out
mystify	puzzle over
mythic	story
nacreous	shell
naif	unworldly
naif	uninformed
naif	credulous
nail	nail down
nail down	settle on
naive	unworldly
naive	uninformed
naive	credulous
namibian	African nation
nanocephalic	abnormal condition
napoleonic	emperor
narcoleptic	hypersomnia
narcotic	drug
narial	porta
narrow	thin
narrow	narrow
narrow	narrow-minded
narrow	limited
narrow	narrow down
narrow-minded	narrow
nasal	chemoreceptor
nasopharyngeal	cavum
nasty	unpleasant
natal	modification
natal	body part
national	political entity
national	domestic
national	people
national	position
national socialist	managed economy
native american	Native American
nativist	social policy
nativist	philosophical theory
nativistic	social policy
nativistic	philosophical theory
natriuretic	symptom
natural	natural
naturistic	pattern
nauruan	land
nautical	transport
naval	service
navigational	direction
nazarene	religious person
nazarene	indweller
nazarene	town
nazi	socialist economy
nazi	managed economy
neandertal	human
neanderthal	human
neanderthalian	human
neapolitan	port
nebular	cloud
nebulous	cloud
necessary	obligatory
necessary	indispensable
necessary	essential
necromantic	fortune telling
necromantical	fortune telling
necrotic	death
nectar-rich	secretion
nectariferous	plant organ
negative	unsupportive
negative	pessimistic
negative	destructive
negative	unfavourable
negative	unfavorable
negative	disinclined
negligent	inattentive
negligent	careless
neo-darwinian	Darwinism
neo-lamarckian	Lamarckism
neoclassicist	idiom
neoclassicistic	idiom
neocortical	cortex
neolithic	period
neonatal	infant
neoplastic	growth
neotenic	evolutionary trend
neotenous	evolutionary trend
nepalese	Asian nation
nepali	Asian nation
nephritic	nephrosis
nephritic	urinary organ
neritic	Davy Jones
nervous	system
nestorian	unorthodoxy
nestorian	Patriarch
neural	system
neural	vegetative cell
neuralgic	hurting
neurasthenic	nervous breakdown
neuroanatomic	general anatomy
neuroanatomical	general anatomy
neurobiological	biological science
neuroendocrine	system
neurogenic	animal tissue
neuroglial	interstitial tissue
neurologic	medical specialty
neurological	medical specialty
neuromatous	neoplasm
neuromuscular	fasciculus
neuromuscular	contractor
neuronal	vegetative cell
neuronic	vegetative cell
neurophysiological	physiology
neuropsychiatric	medical specialty
neuropsychological	psychological science
neurotic	folie
neurotoxic	toxin
neurotropic	tropism
new	modern
new	fresh
new	current
new caledonian	island
new world	hemisphere
new zealander	island
newtonian	physicist
nicaean	urban center
nicaraguan	Central American nation
nice	pleasant
nicene	urban center
nigerian	African nation
nigerian	African
nigerien	African
nihilistic	ism
nilotic	river
nilotic	Chari-Nile
nilpotent	figure
nipponese	Asian nation
nitric	atomic number 7
nitric	gas
nitrogen-bearing	gas
nitrogen-fixing	biological process
nitrogenous	gas
nitrous	atomic number 7
nitrous	gas
noachian	patriarch
noble	patrician
noble	honourable
noble	honorable
nocturnal	period
nodular	node
noisy	loud
noisy	cacophonic
noisy	cacophonous
nominal	linguistic unit
nominal	major form class
nominalistic	philosophical theory
nominative	grammatical case
non-metric	metric linear unit
nonaggressive	unassertive
nonaggressive	peaceful
noncaloric	energy unit
noncivilised	uneducated
noncivilized	uneducated
noncompliant	unwilling
noncompliant	difficult
noncompliant	unmanageable
noncompliant	intractable
noncompliant	insubordinate
noncompliant	disobedient
noncontinuous	broken
noncontinuous	sporadic
noncritical	unscholarly
noncurrent	past
noncurrent	old
nonenterprising	ambitionless
nonenterprising	unambitious
nonenterprising	unadventurous
nonenzymatic	accelerator
nonexempt	nonexempt
nonexistent	extinct
nonextant	nonexistent
nonfictional	prose
nonfinancial	business
nonfunctional	unserviceable
nonharmonic	music
nonindulgent	abstemious
nonintellectual	unscholarly
nonionic	subatomic particle
nonlexical	linguistic unit
nonlinguistic	communication
nonliteral	rhetorical
nonmaterial	unreal
nonmaterial	unsubstantial
nonmaterial	insubstantial
nonmeaningful	unimportant
nonmeaningful	purposeless
nonmeaningful	insignificant
nonmodern	past
nonmodern	old
nonmoving	immobile
nonparametric	statistic
nonpasserine	bird
nonphotosynthetic	chemical action
nonplus	puzzle out
nonplus	puzzle over
nonpolar	subatomic particle
nonrepresentational	abstract
nonruminant	animal order
nonslippery	unsmooth
nonslippery	rough
nonspatial	attribute
nonspherical	round shape
nonsteroidal	organic compound
nonsuppurative	activity
nonsurgical	medical procedure
nonsweet	dry
nontaxable	exempt
nonthermal	energy
nontoxic	harmless
nontranslational	travel
nonviolent	unprovoking
nonviolent	unprovocative
nonviolent	peaceful
nonvoluntary	unwilling
nonvoluntary	unconscious
nordic	Germanic language
nordic	geographic region
normal	standard
normal	sane
norman	geographic region
norman	French person
normative	touchstone
norse	geographic region
norse	Scandinavian nation
north african	geographic region
north american	continent
north korean	Asian nation
north vietnamese	Asian nation
norwegian	Scandinavian nation
nose	nose out
nose	scent out
nosocomial	healthcare facility
noxious	unwholesome
noxious	toxic
noxious	harmful
nuclear	midpoint
nuclear	cell organ
nucleate	cell organ
nucleated	cell organ
numeral	definite quantity
numerate	educated
numeric	definite quantity
numerical	definite quantity
numerological	branch of knowledge
numidian	realm
numinous	disembodied spirit
nuptial	marriage ceremony
nuptial	observance
nutritional	biological process
nutritionary	biological process
oaten	cereal
obedient	manipulable
obedient	tractable
obedient	submissive
obedient	manageable
obedient	good
obedient	docile
obedient	compliant
objective	oblique case
oblate	rounded
obligated	responsible
obligational	written agreement
obligatory	necessary
oblique	inclined
oblique	diverging
oblique	divergent
oblique	convergent
obstetric	medical specialty
obstetrical	medical specialty
obstinate	inflexible
obstinate	sturdy
obstinate	uncompromising
obstinate	intractable
obstinate	disobedient
obstructed	closed
obvious	open
obvious	overt
occipital	os
occlusive	attack
occupational	activity
oceanic	water
ocellated	marking
octagonal	polygonal shape
octal	positional representation system
octangular	polygonal shape
ocular	receptor
ocular	exteroception
of import	valuable
of import	important
of import	significant
of import	essential
offensive	hostile
offensive	aggressive
offensive	harmful
offensive	disrespectful
offensive	unpleasant
offensive	unpalatable
offensive	hateful
offensive	evil
official	authorised
official	authorized
official	administrative body
ohmic	resistance unit
old	senior
old	mature
old	experient
old	experienced
old	worn
old	stale
old	past
old	nonmodern
old	noncurrent
old world	region
oleaceous	magnoliopsid family
olfactive	exteroception
olfactory	exteroception
oligarchic	form of government
oligarchical	form of government
olmec	Red Indian
olympian	champaign
olympian	mountain peak
olympic	athletics
olympic	champaign
omani	Asian nation
omissive	neglect
omnidirectional	spatial relation
on-the-job	activity
oncologic	medical specialty
oncological	medical specialty
one-humped	projection
oneiric	mental imagery
onomastic	lexicology
onomatopoeic	rhetorical device
onomatopoetic	rhetorical device
ontogenetic	biological process
ontological	metaphysics
opaque	unclear
open	open
open	unsealed
open	unfastened
open	public
open	unconcealed
open	expressed
open	explicit
open	open up
open-hearth	furnace
open-source	ASCII text file
operatic	serious music
operational	work
operationalist	philosophical theory
operative	medical procedure
operculate	plate
operculated	plate
ophthalmic	receptor
ophthalmic	medical specialty
opportune	advantageous
optative	deciding
optative	modality
opthalmic	receptor
optic	receptor
optic	exteroception
optical	exteroception
optical	natural philosophy
optical	receptor
optimistic	positive
optimistic	hopeful
oracular	divination
oral	rima
orb-weaving	arthropod family
orbital	itinerary
orbital	cavum
orchestral	musical group
orchestrated	musical group
ordered	rational
ordered	logical
orderly	rational
orderly	logical
ordinal	taxon
ordinary	usual
ordinary	common
organic	animate thing
organicistic	scientific theory
organisational	structure
organismal	scheme
organismic	scheme
organizational	structure
organized	structured
organized	systematic
orientated	orientating
orientated	orienting
orientating	orientated
orientating	oriented
oriented	orientating
oriented	orienting
orienting	orientated
orienting	oriented
original	unconventional
original	primary
original	first
original	originative
original	creative
originate	originate in
originative	productive
originative	original
ornithological	zoological science
oropharyngeal	cavum
orphic	mythical being
orthodontic	odontology
orthodox	monotheism
orthodox	standard
orthodox	conservative
orthodox	Catholic Church
orthographic	writing
orthopaedic	medical science
orthopedic	medical science
orthopedical	medical science
orthoptic	visual modality
orwellian	author
oscine	passeriform bird
osmotic	diffusion
osseous	animal material
ossicular	os
ossiculate	os
ossiferous	connective tissue
osteal	connective tissue
osteal	animal material
other	separate
otic	receptor
otic	cartilaginous structure
ottoman	imperium
out-of-door	exterior
outbred	exogamic
outbred	exogamous
outbred	crossbred
outdoor	exterior
outgoing	past
outside	external
outside	exterior
outward	superficial
ovarian	sex gland
overcast	cloud up
overcast	cloud over
overdress	dress
overt	public
overt	unconcealed
overt	expressed
overt	explicit
overwhelm	drown out
ovine	bovid
ovular	reproductive structure
ovular	gamete
oxonian	university
oxonian	urban center
pachydermal	eutherian mammal
pachydermatous	eutherian mammal
pachydermic	eutherian mammal
pachydermous	eutherian mammal
pacific	ocean
pack	bundle off
packable	parcel
paediatric	medical specialty
painful	tingling
painful	stinging
painful	prickling
painful	inhumane
painful	harmful
painless	harmless
painted	finished
pakistani	Asian nation
palaeolithic	period
palaeontological	earth science
palatable	tasty
palatable	eatable
palatable	comestible
palatable	edible
palatable	appetising
palatable	appetizing
palatal	surface
palatial	residence
palatine	surface
palatine	nobleman
palatine	residence
palatoglossal	articulator
palatoglossal	surface
paleoanthropological	vertebrate paleontology
paleocortical	cortex
paleolithic	period
paleontological	earth science
paleozoic	geological era
palestinian	mandatory
palingenetic	ontogenesis
palisade	wall up
palisade	wall in
palladian	designer
palmar	region
palpable	perceptible
palpatory	touching
palpebrate	protective fold
pan-hellenic	principle
panamanian	Central American nation
pancreatic	duct gland
panhellenic	principle
panicled	raceme
paniculate	raceme
pantheist	theism
pantheistic	theism
papal	Catholic
paperlike	stuff
papery	stuff
papillary	appendage
papillate	appendage
papilliform	appendage
papillose	appendage
papist	Catholicity
papistic	Catholicity
papistical	Catholicity
papuan	island
parabolic	story
parabolical	story
paradigmatic	inflexion
paradigmatic	example
paradigmatic	family
paraguayan	South American nation
parallel	symmetric
parallel	symmetrical
parallel	comparable
paralytic	disfunction
paralytical	disfunction
paramagnetic	magnet
paramedical	paraprofessional
parametric	invariable
